X.RPMI	X.Sera	X.Contrib.RPMI	X.Contrib.Sera	X.Contrib	X.GroupContrib	X.color	X.importance
WP_000290397.1	-0.818942577210837	0.798520028198273	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0400548946577479
WP_000999205.1	0.843499333834843	-0.732548326714563	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0400311275019121
WP_000651837.1	0.839295710975545	-0.642160968879304	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0400100295257813
WP_000551341.1	0.867984213027357	-1.04645960523768	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0400047410408154
WP_001289562.1	0.853462768540953	-0.940647656984267	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0399840192598024
WP_000897132.1	-0.822847629377711	1.00381246691417	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0399588747488757
WP_000190138.1	0.882077339311256	-0.743241441832957	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0397713265549474
WP_001797427.1	-0.777459211651197	0.814708200631001	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0397619213717477
WP_001030125.1	0.853157153812852	-0.823842413452747	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0397055373576375
WP_000804320.1	0.767746347942982	-0.685120263601784	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0397013739559646
WP_000786734.1	0.79782345323912	-0.769107783364842	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0396726576588181
WP_000547687.1	-0.788111942173341	0.887183375206293	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0396631786588318
WP_001060140.1	0.787568217400396	-0.547587908913077	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0396399751904606
WP_000700925.1	-1.07546735541601	0.935804339855766	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0396294104014154
WP_001031978.1	-0.793980053956759	1.02899531941248	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0396198779073077
WP_001109281.1	0.856678404536255	-0.865065505072274	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0396055542708766
